747529695491670016,immig,,4,17,,2,2016-06-27 20:39:02,2,3,1
747491773967114241,isis,,7,,,2,2016-06-27 18:08:21,1,3,1
747487825189343233,abort,,5,4,12,2,2016-06-27 17:52:39,2,4,1
747039733654650880,lgbt,,4,5,12,2,2016-06-26 12:12:06,2,,1
745750141991329792,guns,,7,,,2,2016-06-22 22:47:43,1,,1
745711738016927748,guns,,13,,,2,2016-06-22 20:15:07,1,3,1
745683004689907712,guns,,13,12,,2,2016-06-22 18:20:57,3,1,1
745012684844761088,immig,,10,,,2,2016-06-20 21:57:20,3,,1
742164331685634048,guns,,17,,,2,2016-06-13 01:19:00,5,1,2
730092255441264641,lgbt,,4,12,,2,2016-05-10 17:48:52,2,3,1
725427606997372928,lgbt,,13,4,,2,2016-04-27 20:53:13,2,,2
725373204219461632,guns,,12,,,2,2016-04-27 17:17:03,1,,2
722083643074682880,immig,,9,10,1,2,2016-04-18 15:25:30,1,,1
712344892123516929,isis,guns,3,6,,2,2016-03-22 18:27:11,1,5,2
689630601033445376,immig,,13,12,,2,2016-01-20 02:08:42,4,3,1
686727784715161604,isis,,9,16,,2,2016-01-12 01:53:57,6,,
685177119811473408,isis,,9,12,,2,2016-01-07 19:12:09,6,,
669286690377342976,immig,,17,,,2,2015-11-24 22:49:16,3,,1
667851571296903169,immig,,12,,,2,2015-11-20 23:46:37,6,,
667329007436869632,immig,isis,10,,,2,2015-11-19 13:10:08,3,1,1
666423504015925248,isis,,3,,,2,2015-11-17 01:11:59,6,,
666259915854520320,isis,,7,16,,2,2015-11-16 14:21:57,6,,
665339086274625536,isis,guns,17,3,,2,2015-11-14 01:22:54,5,1,1
664277049192914944,immig,,12,,,2,2015-11-11 03:02:44,3,,1
654776588504969217,lgbt,,9,,,2,2015-10-15 21:51:18,3,1,1
648943604128477184,abort,,17,,,2,2015-09-29 19:33:06,3,,1
628327194289401856,abort,,12,8,,2,2015-08-03 22:10:51,3,1,1
626825857466675201,aca,,8,,,2,2015-07-30 18:45:04,1,,1
624336359138951168,guns,,17,6,,2,2015-07-23 21:52:42,1,,2
624294160296751104,guns,,17,6,,2,2015-07-23 19:05:01,5,1,1
624253202263863296,lgbt,,4,5,,2,2015-07-23 16:22:16,2,1,1
623920806347804673,lgbt,,4,11,,2,2015-07-22 18:21:26,2,,1
614448443604475904,lgbt,,4,,,2,2015-06-26 15:01:39,2,,1
614446991595192320,lgbt,,9,,,2,2015-06-26 14:55:53,2,,1
