747477146814275584,abort,,3,,,1,2016-06-27 17:10:13,4,,2
747450165468991489,abort,,16,,,1,2016-06-27 15:23:01,6,,
746425163617550336,immig,,11,,,1,2016-06-24 19:30:01,6,,
746387353971859456,immig,,11,,,1,2016-06-24 16:59:47,4,,1
746357109302886400,immig,,5,,,1,2016-06-24 14:59:36,4,,1
746056535198015488,immig,,7,1,,1,2016-06-23 19:05:13,1,,1
746046450174394368,immig,,5,,,1,2016-06-23 18:25:09,4,,1
745029100419551232,guns,,7,,,1,2016-06-20 23:02:34,1,,2
742724958741135360,guns,lgbt,16,,,1,2016-06-14 14:26:43,1,,2
742030050082455552,guns,,17,,,1,2016-06-12 16:25:24,3,,1
742027977043644417,guns,lgbt,11,17,,1,2016-06-12 16:17:10,5,1,1
741346425221566464,isis,,7,10,,1,2016-06-10 19:08:55,1,,2
740985642008612865,isis,,16,,,1,2016-06-09 19:15:18,1,,2
739174925668384768,isis,,13,,,1,2016-06-04 19:20:10,6,,
739128407116615681,isis,,7,10,,1,2016-06-04 16:15:19,1,,2
739102039985160192,isis,,13,,,1,2016-06-04 14:30:32,6,,
738869619558076416,isis,,7,,,1,2016-06-03 23:06:59,1,,2
738827653612982274,isis,,13,,,1,2016-06-03 20:20:14,6,,
738773529609547776,isis,,13,,,1,2016-06-03 16:45:09,6,,
738464366195052544,isis,,13,,,1,2016-06-02 20:16:39,6,,
736538808401989632,aca,,13,1,,1,2016-05-28 12:45:10,4,,2
732262379501846528,aca,,16,,,1,2016-05-16 17:32:10,6,,
731206153359753216,aca,,17,,,1,2016-05-13 19:35:06,4,,2
730451308092628992,isis,,17,,,1,2016-05-11 17:35:37,1,,2
725678824101388288,isis,,16,,,1,2016-04-28 13:31:28,6,,
725380160296521728,isis,,1,6,14,1,2016-04-27 17:44:41,1,,2
723595503066341377,isis,,7,,,1,2016-04-22 19:33:06,1,,2
723536866620936193,immig,,16,,,1,2016-04-22 15:40:06,6,,
722142728008634368,isis,,16,,,1,2016-04-18 19:20:17,6,,
722128866932875265,isis,,12,,,1,2016-04-18 18:25:13,6,,
722080778243481600,isis,,12,,,1,2016-04-18 15:14:07,4,,2
721719264080748545,isis,,16,,,1,2016-04-17 15:17:36,6,,
720288064241688576,isis,,16,,,1,2016-04-13 16:30:31,6,,
717732382057578496,isis,,3,,,1,2016-04-06 15:15:09,1,2,2
717415330839207936,isis,,16,,,1,2016-04-05 18:15:18,1,,2
717385143418294273,immig,,12,,,1,2016-04-05 16:15:21,3,,1
716679287307419648,isis,,16,,,1,2016-04-03 17:30:32,1,,2
715274999133814788,isis,,16,,,1,2016-03-30 20:30:23,1,,2
714897555558105090,isis,,16,,,1,2016-03-29 19:30:34,1,,2
712737513522081792,isis,,16,,,1,2016-03-23 20:27:19,1,,2
712720706124058629,aca,,13,,,1,2016-03-23 19:20:32,2,,2
712325202059927552,isis,,16,,,1,2016-03-22 17:08:57,1,,2
712318595469021184,isis,,13,,,1,2016-03-22 16:42:42,1,,2
712283392700715008,guns,,17,,,1,2016-03-22 14:22:49,5,1,1
712267711313788930,guns,,17,,,1,2016-03-22 13:20:30,5,1,1
710480290293161984,isis,,3,16,,1,2016-03-17 14:57:55,2,,2
710163901862825986,immig,,16,,,1,2016-03-16 18:00:43,6,,
709496134062964737,immig,,6,,,1,2016-03-14 21:47:14,1,,2
709470796956241920,immig,,16,,,1,2016-03-14 20:06:33,6,,
708036835285590019,isis,,13,,,1,2016-03-10 21:08:30,3,,1
