746353603166769152,immig,,5,13,,1,2016-06-24 14:45:40,4,,2
746012495870033921,guns,isis,7,12,,1,2016-06-23 16:10:13,4,,2
746005770160996358,isis,,7,12,,1,2016-06-23 15:43:30,4,,2
745992646280220672,isis,,7,12,,1,2016-06-23 14:51:21,1,,2
745620398201540608,isis,,7,16,,1,2016-06-22 14:12:10,1,,1
745030409478676481,isis,,3,12,,1,2016-06-20 23:07:46,3,,1
745019096165539840,isis,,5,16,,1,2016-06-20 22:22:48,2,,1
744934128689217536,guns,lgbt,12,,,1,2016-06-20 16:45:11,4,,1
743892316818149376,isis,,7,,,1,2016-06-17 19:45:23,1,,2
743493130972971008,isis,,7,,,1,2016-06-16 17:19:10,1,,2
742115910996119552,guns,lgbt,17,16,,1,2016-06-12 22:06:35,5,,1
741992117556391937,guns,lgbt,17,,,1,2016-06-12 13:54:41,1,5,2
719505433065562112,isis,,16,,,1,2016-04-11 12:40:37,6,,
717356616882995202,immig,,5,12,,1,2016-04-05 14:21:59,3,,1
713417514416529408,isis,,3,17,,1,2016-03-25 17:29:24,1,,2
713031051896045569,guns,,17,,,1,2016-03-24 15:53:44,5,,1
712671130675494912,aca,,13,,,1,2016-03-23 16:03:32,4,,2
711963732855951361,isis,,17,,,1,2016-03-21 17:12:36,1,,2
703278717213212672,isis,,7,12,,1,2016-02-26 18:01:27,4,,2
702178045474504704,isis,,13,,,1,2016-02-23 17:07:46,4,,2
695653613272698880,isis,,7,,,1,2016-02-05 17:02:00,1,,2
694929009075974145,isis,,16,,,1,2016-02-03 17:02:41,6,,
690629860679684096,abort,,5,3,,1,2016-01-22 20:19:24,5,,1
688018124629798913,guns,,17,,,1,2016-01-15 15:21:18,1,5,2
686684280353849344,aca,,12,,,1,2016-01-11 23:01:05,6,,
684494951275692032,guns,,16,,,1,2016-01-05 22:01:28,6,,
677140503155052545,isis,,11,,,1,2015-12-16 14:57:31,1,,1
676881822614167552,isis,,12,,,1,2015-12-15 21:49:37,6,,
675334715986075648,aca,,12,,,1,2015-12-11 15:21:58,4,,1
674615194107162624,isis,,12,,,1,2015-12-09 15:42:50,6,,
674593597610721280,isis,,14,,,1,2015-12-09 14:17:01,1,,1
674364340456316929,isis,,7,,,1,2015-12-08 23:06:02,1,,1
674334593747656705,isis,,13,,,1,2015-12-08 21:07:50,4,,2
672613408341127168,aca,,12,,,1,2015-12-04 03:08:27,4,,2
672134842444849152,aca,,12,,,1,2015-12-02 19:26:48,4,,2
671735625452683266,aca,,8,,,1,2015-12-01 17:00:28,1,,2
671701746469720064,aca,,1,13,,1,2015-12-01 14:45:50,4,,2
669163634162036736,guns,,17,,,1,2015-11-24 14:40:17,5,,1
666693516622438401,isis,,17,,,1,2015-11-17 19:04:55,1,,2
665933812908613633,isis,,7,,,1,2015-11-15 16:46:08,1,,2
646803621645033474,abort,,16,,,1,2015-09-23 21:49:35,5,,1
646413937827819520,abort,,12,,,1,2015-09-22 20:01:07,5,,1
639453541262839808,guns,,17,,,1,2015-09-03 15:02:59,5,1,1
631993382991212544,isis,,15,,,1,2015-08-14 00:58:59,1,,2
629665299797819392,aca,,1,13,,1,2015-08-07 14:48:00,4,,2
628323410112872450,abort,,2,12,,1,2015-08-03 21:55:49,6,,
626408414898487296,abort,,12,,,1,2015-07-29 15:06:18,6,,
623241513544216576,isis,,2,14,,1,2015-07-20 21:22:10,1,,1
620974035883593728,isis,,13,,,1,2015-07-14 15:12:01,1,,2
620972300800667649,isis,,13,,,1,2015-07-14 15:05:08,1,,2
