735117365881516033,lgbt,,13,,,1,2016-05-24 14:36:52,4,2,2
731141818067369989,lgbt,,16,12,,1,2016-05-13 15:19:28,6,,
684445067877191680,guns,,12,5,,1,2016-01-05 18:43:15,4,2,2
665551637105106945,isis,,16,,,1,2015-11-14 15:27:30,6,,
651437811476877312,isis,,16,,,1,2015-10-06 16:44:12,6,,
649333034504822784,abort,,13,,,1,2015-09-30 21:20:34,5,,1
624399591576870920,guns,,17,,,1,2015-07-24 02:03:58,5,,1
624213324620800000,guns,,12,,,1,2015-07-23 13:43:48,4,,2
614110290406416385,aca,,8,,,1,2015-06-25 16:37:57,1,,1
603289103292071936,immig,,5,,,1,2015-05-26 19:58:25,4,,1
598528864550281216,abort,,3,,,1,2015-05-13 16:42:56,5,,1
571518305988685825,immig,,12,,,1,2015-02-28 03:52:37,4,,2
562734632832364544,aca,,8,,,1,2015-02-03 22:09:26,4,,2
555378079410176002,immig,,12,,,1,2015-01-14 14:57:07,4,3,2
