747481932607422468,abort,,12,13,,1,2016-06-27 17:29:14,4,5,1
747481766529732608,abort,,3,17,,1,2016-06-27 17:28:35,5,1,1
746022966119456772,immig,,5,12,,1,2016-06-23 16:51:50,4,,2
743553049805885440,guns,,7,16,,1,2016-06-16 21:17:16,3,,1
743531772705648640,guns,,16,,,1,2016-06-16 19:52:43,1,,2
742014803112169473,guns,,17,,,1,2016-06-12 15:24:49,3,1,1
712268058308509696,isis,,17,,,1,2016-03-22 13:21:53,3,1,1
710569199874211840,isis,,17,,,1,2016-03-17 20:51:13,6,,
702918798765117440,isis,,17,,,1,2016-02-25 18:11:15,1,,2
674725042526281728,isis,,11,16,,1,2015-12-09 22:59:20,1,,2
674700701289701376,isis,,16,,,1,2015-12-09 21:22:37,6,,
674622253468921856,isis,,5,,,1,2015-12-09 16:10:53,4,,2
673918844294012928,isis,,7,,,1,2015-12-07 17:35:47,1,1,2
673918700119064576,isis,,11,12,,1,2015-12-07 17:35:13,4,,2
673582356507328512,isis,,3,,,1,2015-12-06 19:18:43,5,1,2
673551588636680192,isis,,16,,,1,2015-12-06 17:16:27,6,,
672591494277169152,aca,,12,,,1,2015-12-04 01:41:23,4,,2
672183540776353792,guns,,17,,,1,2015-12-02 22:40:19,1,5,2
672115322493739008,aca,,9,,,1,2015-12-02 18:09:14,1,4,2
666623168421961729,isis,,16,,,1,2015-11-17 14:25:23,6,,
654050664444768256,isis,,7,13,,1,2015-10-13 21:46:44,1,,1
649660018317508608,guns,,17,,,1,2015-10-01 18:59:53,5,1,1
645591467566714881,isis,,13,16,,1,2015-09-20 13:32:55,4,,2
644607548222480385,isis,,16,,,1,2015-09-17 20:23:10,6,,
644556252488564736,isis,,13,16,,1,2015-09-17 16:59:20,4,,2
644249692180627456,isis,,16,,,1,2015-09-16 20:41:10,6,,
634795091358556161,aca,,16,,,1,2015-08-21 18:31:58,6,,
632216078043607040,aca,,16,,,1,2015-08-14 15:43:53,6,,
628946701634666496,abort,,3,16,,1,2015-08-05 15:12:33,2,,1
626490781524733952,abort,,3,16,,1,2015-07-29 20:33:36,1,5,2
626456848963645442,abort,,2,,,1,2015-07-29 18:18:46,1,,1
621346666390659072,abort,,2,3,,1,2015-07-15 15:52:43,5,,1
618417283157872640,isis,,16,,,1,2015-07-07 13:52:24,6,,
614094341708103680,aca,,17,16,,1,2015-06-25 15:34:35,4,,2
611608159908700161,isis,,16,,,1,2015-06-18 18:55:23,6,,
611520810373783552,guns,,17,,,1,2015-06-18 13:08:17,5,1,1
610829625787326464,lgbt,,12,,,1,2015-06-16 15:21:46,4,,2
565190123860811776,isis,,3,,,1,2015-02-10 16:46:40,1,5,2
562706230339444736,isis,,3,6,,1,2015-02-03 20:16:34,5,1,2
552930933201182720,isis,,17,,,1,2015-01-07 20:53:02,3,1,1
535605178687574016,immig,,16,,,1,2014-11-21 01:26:40,6,,
517775795012780033,isis,,16,,,1,2014-10-02 20:39:04,6,,
516576221799653376,aca,,16,,,1,2014-09-29 13:12:23,6,,
511942081146023936,isis,,12,,,1,2014-09-16 18:17:58,4,,2
511883967793221632,isis,,16,,,1,2014-09-16 14:27:02,6,,
507903201140801536,aca,,1,13,,1,2014-09-05 14:48:54,1,,2
507560516597075968,isis,,7,,,1,2014-09-04 16:07:11,1,,2
497212544231043072,immig,,16,,,1,2014-08-07 02:48:02,6,,
491603612142161920,aca,,12,,,1,2014-07-22 15:20:09,4,,2
489207384276234240,abort,,8,,,1,2014-07-16 00:38:24,1,,1
