747456638328594432,aca,,5,4,,2,2016-06-27 15:48:44,2,,1
746031441876762625,immig,,10,1,,2,2016-06-23 17:25:30,1,2,2
745789827585441793,guns,,17,12,,2,2016-06-23 01:25:25,4,,1
745680393093922816,guns,,7,12,,2,2016-06-22 18:10:34,3,1,1
745662977823674368,guns,,12,,,2,2016-06-22 17:01:22,3,1,1
745025248525967361,guns,,7,,,2,2016-06-20 22:47:15,1,,1
745009425077903360,guns,,12,,,2,2016-06-20 21:44:23,1,5,1
744986700083007488,guns,,3,,,2,2016-06-20 20:14:05,1,5,2
743538563480969216,isis,,12,,,2,2016-06-16 20:19:42,4,,2
743228538778685441,guns,,11,,,2,2016-06-15 23:47:46,5,4,1
742043179768111104,guns,,16,,,2,2016-06-12 17:17:35,1,,2
738111253713977346,guns,,17,,,2,2016-06-01 20:53:30,5,,1
733368589030395907,lgbt,,12,10,,2,2016-05-19 18:47:51,4,2,2
715580379957166080,abort,,12,,,2,2016-03-31 16:43:52,4,,2
715580201971924992,abort,,4,7,8,2,2016-03-31 16:43:09,1,,2
714519767110049792,guns,,17,,,2,2016-03-28 18:29:22,5,1,1
712684600519168002,aca,,12,,,2,2016-03-23 16:57:04,4,,1
712281667474423809,isis,,3,17,,2,2016-03-22 14:15:57,3,5,1
712281348694790145,guns,,17,,,2,2016-03-22 14:14:41,5,1,1
705550307246231552,aca,,13,,,2,2016-03-04 00:27:56,1,,1
705118684180774912,abort,,5,13,,2,2016-03-02 19:52:49,2,,2
684211588992217088,guns,,11,12,,2,2016-01-05 03:15:29,4,,1
674319816233234432,guns,,12,7,,2,2015-12-08 20:09:07,1,4,2
672514848132046848,guns,,17,16,,2,2015-12-03 20:36:49,1,,2
672439231902543872,guns,,17,16,,2,2015-12-03 15:36:20,1,,2
672189986511437825,guns,,17,10,,2,2015-12-02 23:05:56,1,,2
672123340635680774,aca,,8,12,,2,2015-12-02 18:41:06,4,1,2
671434747986485248,abort,,12,,,2,2015-11-30 21:04:53,4,3,2
670673455151452161,guns,,17,16,,2,2015-11-28 18:39:46,1,3,2
666677169255522304,guns,,17,16,,2,2015-11-17 17:59:58,5,3,1
659434434689671168,guns,,17,12,,2,2015-10-28 18:19:55,3,1,1
657637322545057793,abort,,1,,,2,2015-10-23 19:18:50,4,3,2
657635897194762240,abort,,12,,,2,2015-10-23 19:13:10,4,3,2
652195771597631488,guns,,9,3,,2,2015-10-08 18:56:03,1,5,2
651879636817833985,abort,,12,,,2,2015-10-07 21:59:51,4,3,2
649710848873766913,guns,,16,,,2,2015-10-01 22:21:52,1,,2
649626499344171008,abort,,12,,,2,2015-10-01 16:46:41,4,3,2
648914442923716609,abort,,12,,,2,2015-09-29 17:37:14,4,3,2
647072567833047040,immig,,10,3,,2,2015-09-24 15:38:16,5,,1
629775948091641856,isis,,13,,,2,2015-08-07 22:07:41,1,,1
626496236619759616,aca,,4,8,12,2,2015-07-29 20:55:17,4,,2
626482909801762816,abort,,16,,,2,2015-07-29 20:02:19,1,,2
626473902030635008,aca,,17,9,3,2,2015-07-29 19:26:32,1,3,1
626162406281056257,abort,,12,,,2,2015-07-28 22:48:45,4,,2
624281700286234624,lgbt,,4,,,2,2015-07-23 18:15:30,2,,1
621804203795726336,guns,,17,,,2,2015-07-16 22:10:49,1,5,2
615663177460805632,abort,,4,8,,2,2015-06-29 23:28:34,1,4,1
614458604754763776,lgbt,,4,,,2,2015-06-26 15:42:02,2,,1
614438262690697216,lgbt,,4,12,,2,2015-06-26 14:21:12,2,5,1
614097867976929280,aca,,13,,,2,2015-06-25 15:48:35,1,4,1
614076992615501824,aca,,8,12,,2,2015-06-25 14:25:38,4,,2
