747587377628090368,guns,,5,9,,2,2016-06-28 00:28:14,2,1,1
747438869394636800,abort,,4,5,,2,2016-06-27 14:38:07,2,1,1
747401266104434689,guns,,7,13,,2,2016-06-27 12:08:42,1,,1
747225665515065344,lgbt,,3,,,2,2016-06-27 00:30:56,2,,1
746405967982641152,lgbt,,10,4,,2,2016-06-24 18:13:44,2,,1
746351220898603010,isis,,12,7,,2,2016-06-24 14:36:12,1,4,2
746041633406353408,guns,,13,,,2,2016-06-23 18:06:00,1,,1
745984577747976192,guns,,7,16,,2,2016-06-23 14:19:17,1,,1
745951015246176256,guns,,3,9,,2,2016-06-23 12:05:55,1,,1
745804474229338113,isis,,13,,,2,2016-06-23 02:23:37,1,2,2
745737413083955204,aca,,4,9,,2,2016-06-22 21:57:09,1,,2
745704659856199681,guns,,3,,,2,2016-06-22 19:47:00,3,1,2
745598106809569280,guns,,13,11,,2,2016-06-22 12:43:35,1,3,1
745337531143577602,guns,,13,,,2,2016-06-21 19:28:09,1,,1
745222935149838336,isis,,11,7,,2,2016-06-21 11:52:47,1,3,1
745033793631825920,guns,,13,12,,2,2016-06-20 23:21:13,1,,1
744962278273908736,guns,,11,13,,2,2016-06-20 18:37:02,4,3,1
744895922149068800,guns,,11,7,,2,2016-06-20 14:13:21,4,1,1
743816435173056512,guns,,12,,,2,2016-06-17 14:43:52,1,5,1
743486627939557377,guns,,12,,,2,2016-06-16 16:53:20,5,4,1
743156502026985473,isis,,12,5,,2,2016-06-15 19:01:31,4,1,2
743140558420451328,immig,,12,,,2,2016-06-15 17:58:10,4,1,2
742776780558376960,guns,,12,5,6,2,2016-06-14 17:52:39,4,1,2
742698420134109184,guns,,7,13,,2,2016-06-14 12:41:16,1,3,1
742331135317905409,guns,,17,,,2,2016-06-13 12:21:49,3,5,1
742171637613789184,guns,,17,,,2,2016-06-13 01:48:01,3,,1
741997441747156992,guns,lgbt,17,,,2,2016-06-12 14:15:50,1,,2
738005748328845312,lgbt,,10,13,,2,2016-06-01 13:54:16,2,,1
737753182424686592,immig,,9,,,2,2016-05-31 21:10:40,4,,1
735674808566992896,lgbt,,4,12,,2,2016-05-26 03:31:57,4,1,2
733638252884791297,lgbt,,4,12,11,2,2016-05-20 12:39:24,4,1,2
733339122308374534,lgbt,,4,12,,2,2016-05-19 16:50:46,4,1,2
733107842706706436,lgbt,,16,,,2,2016-05-19 01:31:44,6,,
732906010705285120,lgbt,,4,13,,2,2016-05-18 12:09:44,4,1,2
732722581397221378,immig,,9,5,,2,2016-05-18 00:00:51,2,1,2
732619733338587136,lgbt,,17,,,2,2016-05-17 17:12:10,3,1,1
732275603446083584,aca,,4,5,,2,2016-05-16 18:24:43,2,,1
731144613155627010,lgbt,,4,,,2,2016-05-13 15:30:34,3,1,1
728233276461060097,abort,lgbt,4,,,2,2016-05-05 14:41:57,4,,1
727164583434051585,lgbt,,4,,,2,2016-05-02 15:55:21,6,,
725710398029221892,lgbt,,5,4,,2,2016-04-28 15:36:56,2,,1
722777466259918851,guns,,13,,,2,2016-04-20 13:22:31,3,1,1
722103888447422465,immig,,9,13,,2,2016-04-18 16:45:57,2,1,1
722044931553013760,immig,,9,,,2,2016-04-18 12:51:41,3,1,1
720680683501457409,isis,,14,,,2,2016-04-14 18:30:39,1,,1
720602271046901760,isis,,14,,,2,2016-04-14 13:19:04,1,,1
720359653243117568,lgbt,,4,5,,2,2016-04-13 21:14:59,1,2,1
719961722040238082,guns,,11,6,,2,2016-04-12 18:53:45,1,,2
718421837735190528,aca,,8,,,2,2016-04-08 12:54:48,1,2,1
718165344867717120,lgbt,,4,12,,2,2016-04-07 19:55:35,2,1,1
718088240553660417,abort,,3,,,2,2016-04-07 14:49:12,4,,2
718061290317561857,aca,,8,,,2,2016-04-07 13:02:07,2,1,1
