747502309609897984,aca,,4,5,,2,2016-06-27 18:50:13,2,3,1
747494162782691329,immig,abort,13,,,2,2016-06-27 18:17:50,6,,
747476878215110656,abort,,5,4,,2,2016-06-27 17:09:09,2,,1
747121183884206080,guns,lgbt,4,,,2,2016-06-26 17:35:45,2,5,1
746386675027214337,guns,,7,5,,2,2016-06-24 16:57:05,1,2,1
746021189353615361,guns,,17,12,,2,2016-06-23 16:44:46,3,,1
745805943200485376,isis,,7,12,,2,2016-06-23 02:29:27,1,,2
745737177913495556,guns,,7,,,2,2016-06-22 21:56:12,1,,1
745719232202182656,guns,,17,,,2,2016-06-22 20:44:54,1,,1
745719087540633605,guns,,7,,,2,2016-06-22 20:44:19,1,,2
745658527646093313,guns,,12,,,2,2016-06-22 16:43:41,4,1,2
745654815473172481,guns,,12,,,2,2016-06-22 16:28:56,1,4,1
745307928689664001,guns,,7,13,,2,2016-06-21 17:30:32,1,,1
745294239626473474,guns,,7,,,2,2016-06-21 16:36:08,1,,1
745288983320498176,guns,,9,,,2,2016-06-21 16:15:15,1,,1
745285341171453952,guns,,13,,,2,2016-06-21 16:00:46,1,,1
743851870125428736,guns,,17,,,2,2016-06-17 17:04:40,5,,1
743850694818562049,guns,,13,,,2,2016-06-17 17:00:00,5,1,1
743806516738695168,guns,,13,12,,2,2016-06-17 14:04:27,1,,1
742827752299040768,guns,lgbt,17,,,2,2016-06-14 21:15:11,3,1,1
742810264727367680,guns,,3,13,,2,2016-06-14 20:05:42,4,1,2
742401099034963968,guns,,17,,,2,2016-06-13 16:59:49,5,,1
738440243553132544,guns,,7,12,,2,2016-06-02 18:40:48,1,,1
733335827498053636,lgbt,,4,12,,2,2016-05-19 16:37:40,4,,2
733333313910366208,lgbt,,4,12,,2,2016-05-19 16:27:41,4,2,2
723218190914990080,abort,,13,,,2,2016-04-21 18:33:48,3,,1
720686534840725504,isis,,3,,,2,2016-04-14 18:53:54,5,1,1
718511198468186112,aca,,8,,,2,2016-04-08 18:49:53,1,2,1
717422286912036864,abort,,16,,,2,2016-04-05 18:42:56,6,,
715633257392578561,immig,,9,,,2,2016-03-31 20:13:59,2,,1
714818456324059137,aca,,8,,,2,2016-03-29 14:16:15,1,2,1
714626921817055232,lgbt,,15,14,,2,2016-03-29 01:35:09,3,,1
713141310740299776,lgbt,,16,,,2,2016-03-24 23:11:52,6,,
713140443421155330,lgbt,,9,,,2,2016-03-24 23:08:25,1,1,1
713133974630043648,aca,lgbt,4,12,,2,2016-03-24 22:42:43,4,2,2
712773962602774528,aca,,9,,,2,2016-03-23 22:52:10,1,2,1
712772982951845888,aca,,9,,,2,2016-03-23 22:48:16,1,3,1
709510907857084416,immig,,16,,,2,2016-03-14 22:45:57,6,,
705094110831628289,lgbt,,5,12,,2,2016-03-02 18:15:10,3,2,1
705091808573964293,abort,,5,4,,2,2016-03-02 18:06:01,2,3,1
705090849521143808,abort,,5,,,2,2016-03-02 18:02:13,4,2,1
705030670205239296,abort,,5,12,,2,2016-03-02 14:03:05,2,1,1
703305091055546370,immig,,13,,,2,2016-02-26 19:46:15,1,2,1
701833853263077376,abort,,4,16,,2,2016-02-22 18:20:04,3,6,1
694668910566772740,aca,abort,12,,,2,2016-02-02 23:49:09,4,3,1
694668252195229698,aca,abort,12,,,2,2016-02-02 23:46:32,4,1,2
694667365162860544,aca,,12,5,,2,2016-02-02 23:43:00,4,3,2
690549550868594688,abort,,4,8,,2,2016-01-22 15:00:17,1,2,1
690541978547724288,abort,,4,8,,2,2016-01-22 14:30:11,1,,1
685185296250613760,guns,,7,12,,2,2016-01-07 19:44:39,4,1,2
685184985381376001,guns,,11,,,2,2016-01-07 19:43:25,4,1,1
685135499485442048,aca,abort,12,8,,2,2016-01-07 16:26:46,4,1,2
685134916795908097,aca,,12,,,2,2016-01-07 16:24:28,4,,2
677130132755189760,aca,,15,,,2,2015-12-16 14:16:18,6,,
676769558661832705,guns,isis,13,12,,2,2015-12-15 14:23:31,1,,2
676536527757922304,guns,,3,,,2,2015-12-14 22:57:32,5,,2
674602416692686848,guns,isis,7,12,,2,2015-12-09 14:52:04,1,2,1
674322994269954048,guns,isis,7,12,,2,2015-12-08 20:21:44,1,2,1
674251648949186561,isis,guns,12,,,2,2015-12-08 15:38:14,1,,1
673880291606401025,guns,abort,16,,,2,2015-12-07 15:02:36,6,,
672802691765129217,isis,guns,12,,,2,2015-12-04 15:40:36,1,4,1
667460172000927745,immig,,10,,,2,2015-11-19 21:51:20,3,4,2
667456079937318913,immig,,13,,,2,2015-11-19 21:35:04,4,1,2
667086805972426752,immig,,7,,,2,2015-11-18 21:07:43,6,,
665364534165680129,isis,guns,17,,,2,2015-11-14 03:04:01,5,1,1
661308139220914176,guns,,6,,,2,2015-11-02 22:25:21,2,,1
648985913494761472,abort,,12,,,2,2015-09-29 22:21:14,4,3,2
648913857373675520,abort,,8,,,2,2015-09-29 17:34:54,3,,1
648858788095782912,abort,,11,,,2,2015-09-29 13:56:04,6,,
648638549068251136,abort,,9,,,2,2015-09-28 23:20:55,1,,2
648638487961436161,abort,,4,8,,2,2015-09-28 23:20:41,1,,2
648638225884540929,abort,,4,8,,2,2015-09-28 23:19:38,1,,2
648637511988813824,abort,,4,8,,2,2015-09-28 23:16:48,1,,1
648637046945357824,abort,,4,,,2,2015-09-28 23:14:57,3,,1
648620412218265600,abort,,2,16,,2,2015-09-28 22:08:51,6,,
646332126946848769,aca,,8,4,,2,2015-09-22 14:36:01,3,1,1
644261403407159296,abort,,12,,,2,2015-09-16 21:27:43,3,4,1
643790143724371968,abort,,12,11,,2,2015-09-15 14:15:05,3,4,1
641600995756216321,abort,,12,,,2,2015-09-09 13:16:12,1,,2
639799483841314817,abort,,16,,,2,2015-09-04 13:57:38,2,3,1
636987574670761985,abort,,8,4,,2,2015-08-27 19:44:07,1,,1
636982769583828993,isis,,15,,,2,2015-08-27 19:25:01,5,,1
636662125411217408,guns,,17,6,,2,2015-08-26 22:10:53,5,1,1
619139177700061184,guns,,12,10,,2,2015-07-09 13:40:57,4,3,2
618884925228331008,isis,,17,,,2,2015-07-08 20:50:39,1,,1
618813195617239040,aca,,4,8,,2,2015-07-08 16:05:37,1,2,1
615938273135955969,aca,,4,,,2,2015-06-30 17:41:42,2,4,2
615938221751566336,abort,,4,,,2,2015-06-30 17:41:30,2,,2
614437805276704768,lgbt,,4,5,,2,2015-06-26 14:19:23,2,,1
614135297358622721,aca,,8,,,2,2015-06-25 18:17:19,3,,1
614134682247131136,aca,,14,8,,2,2015-06-25 18:14:52,1,2,1
614132974351728640,aca,,9,,,2,2015-06-25 18:08:05,1,2,1
614132507634728961,aca,,5,8,,2,2015-06-25 18:06:14,3,,1
613788369131315200,lgbt,,4,,,2,2015-06-24 19:18:45,1,2,1
613368351411294208,lgbt,,4,17,,2,2015-06-23 15:29:45,3,2,1
611921681955880960,aca,,4,8,,2,2015-06-19 15:41:12,1,2,1
611920924980453376,aca,,8,9,,2,2015-06-19 15:38:12,1,,2
611919631268380672,aca,,4,8,,2,2015-06-19 15:33:03,2,,2
611596189625155584,guns,,3,,,2,2015-06-18 18:07:49,3,5,1
611595777169883136,guns,,6,17,,2,2015-06-18 18:06:10,5,1,1
610886080385155075,immig,,10,,,2,2015-06-16 19:06:05,3,,1
598570575779463168,abort,,5,4,,2,2015-05-13 19:28:40,2,3,2
586166086636285952,aca,,1,,,2,2015-04-09 13:57:40,6,,
