747468729634664448,abort,,9,13,,2,2016-06-27 16:36:47,4,1,1
747449966793211905,abort,,16,,,2,2016-06-27 15:22:13,6,,
747446353089933312,abort,,7,4,,2,2016-06-27 15:07:52,1,4,2
747444788895580161,abort,,4,,,2,2016-06-27 15:01:39,1,,2
747444505197035520,abort,,4,9,,2,2016-06-27 15:00:31,2,,1
746396133660954624,guns,,17,,,2,2016-06-24 17:34:40,1,,2
746381764197818368,lgbt,,15,,,2,2016-06-24 16:37:34,2,4,1
746375995079426048,guns,,10,4,,2,2016-06-24 16:14:38,5,4,1
746375743660265473,lgbt,,10,,,2,2016-06-24 16:13:38,5,1,1
746324179453083648,guns,,17,,,2,2016-06-24 12:48:45,3,,1
746089209207865344,guns,,12,,,2,2016-06-23 21:15:03,1,4,1
746013722372628480,immig,,12,,,2,2016-06-23 16:15:06,4,,2
746013598292578304,immig,,12,9,,2,2016-06-23 16:14:36,4,1,2
746004918285250560,immig,,13,12,,2,2016-06-23 15:40:07,4,,2
745992405560791040,immig,,12,,,2,2016-06-23 14:50:24,4,,2
745698271927099395,guns,,16,,,2,2016-06-22 19:21:37,6,,
745683387042652160,guns,,16,12,,2,2016-06-22 18:22:28,3,1,1
745683070657925120,guns,,3,5,,2,2016-06-22 18:21:12,1,4,1
745658902998585344,guns,,12,,,2,2016-06-22 16:45:10,3,,1
745656933630287872,guns,,12,,,2,2016-06-22 16:37:21,4,1,2
745655619047297024,guns,,12,,,2,2016-06-22 16:32:07,3,,1
745639457504763904,isis,,13,,,2,2016-06-22 15:27:54,6,,
745634848426057728,guns,,7,12,,2,2016-06-22 15:09:35,4,,2
745618414387994625,guns,,13,,,2,2016-06-22 14:04:17,4,,2
745413790456483840,guns,,13,,,2,2016-06-22 00:31:11,4,,2
745037789885005824,guns,,11,12,,2,2016-06-20 23:37:05,4,3,2
745012400680665092,guns,,17,16,,2,2016-06-20 21:56:12,6,,
745009750937526272,guns,,16,,,2,2016-06-20 21:45:40,1,,2
744988428253696000,guns,,16,,,2,2016-06-20 20:20:57,1,,2
743822464740954112,guns,,3,13,,2,2016-06-17 15:07:49,2,4,1
743441118780624897,guns,,17,,,2,2016-06-16 13:52:29,5,3,1
743169446743793664,guns,,16,12,,2,2016-06-15 19:52:58,3,1,1
743166892773380097,guns,,12,,,2,2016-06-15 19:42:49,1,4,1
743156152708509696,guns,,16,,,2,2016-06-15 19:00:08,4,3,1
743153114564427777,guns,,12,,,2,2016-06-15 18:48:04,4,3,1
743128564103581696,isis,,7,,,2,2016-06-15 17:10:31,1,,1
743119254694809601,guns,,5,,,2,2016-06-15 16:33:31,2,,1
743118771741675520,guns,,7,13,,2,2016-06-15 16:31:36,4,1,1
743112234256191488,guns,,7,,,2,2016-06-15 16:05:37,1,,2
743110308206682112,guns,,17,,,2,2016-06-15 15:57:58,3,,1
742465974994096128,guns,,15,,,2,2016-06-13 21:17:37,3,,1
742346682512334848,guns,,16,,,2,2016-06-13 13:23:35,1,,2
742346517470707712,guns,,4,17,,2,2016-06-13 13:22:56,3,1,1
740673824140763136,immig,,7,,,2,2016-06-08 22:36:15,6,,
740626588996411397,immig,,12,,,2,2016-06-08 19:28:33,4,,2
740607007716212738,immig,,16,,,2,2016-06-08 18:10:45,1,,1
738434276610461696,abort,,4,,,2,2016-06-02 18:17:05,2,,1
738434107596804096,abort,,4,,,2,2016-06-02 18:16:25,4,2,1
729808271851302912,immig,,4,,,2,2016-05-09 23:00:25,2,,1
729807388191150080,immig,,4,,,2,2016-05-09 22:56:55,2,,1
