747792297169920000,guns,,7,3,,2,2016-06-28 14:02:31,1,4,1
747511747364298752,aca,,5,4,,2,2016-06-27 19:27:43,2,4,1
747427376976568320,guns,,7,12,,2,2016-06-27 13:52:27,1,,1
746421865145589760,guns,isis,11,7,,2,2016-06-24 19:16:55,1,,1
746420553146236928,guns,isis,12,7,11,2,2016-06-24 19:11:42,1,,1
746377543641628672,isis,guns,12,7,,2,2016-06-24 16:20:48,4,3,2
745994412061253632,guns,,17,,,2,2016-06-23 14:58:22,1,,1
745953414740328448,guns,,3,9,,2,2016-06-23 12:15:27,3,1,1
745802623417221121,guns,,3,,,2,2016-06-23 02:16:16,1,,2
745750247134085120,guns,,16,,,2,2016-06-22 22:48:08,1,,1
745713568704831488,guns,,16,,,2,2016-06-22 20:22:24,3,,1
745677662379737088,guns,,13,12,,2,2016-06-22 17:59:43,3,4,1
745665093808033792,guns,,16,,,2,2016-06-22 17:09:46,3,1,1
745646195402481664,guns,lgbt,17,,,2,2016-06-22 15:54:41,1,,2
745640262467203072,guns,isis,11,,,2,2016-06-22 15:31:06,1,,2
745607635815239680,guns,,11,13,,2,2016-06-22 13:21:27,4,3,1
745377418999803905,guns,isis,12,,,2,2016-06-21 22:06:39,4,,2
745241487789670401,isis,guns,11,7,,2,2016-06-21 13:06:31,1,4,1
745043560957870080,guns,lgbt,13,12,,2,2016-06-21 00:00:01,4,,2
745043019255128064,guns,isis,12,7,,2,2016-06-20 23:57:52,4,1,2
744898208736940032,guns,isis,11,13,,2,2016-06-20 14:22:27,4,1,1
744843063932125184,guns,isis,16,7,,2,2016-06-20 10:43:19,1,,1
743863573261213696,guns,,12,,,2,2016-06-17 17:51:10,5,4,1
743202014985879552,guns,,17,13,,2,2016-06-15 22:02:23,3,1,1
742696521137786880,guns,,12,7,,2,2016-06-14 12:33:43,1,,1
742350663368253440,guns,isis,17,,,2,2016-06-13 13:39:25,5,3,1
742073779321475073,lgbt,,17,10,,2,2016-06-12 19:19:10,3,,1
741997477037887488,guns,lgbt,17,12,,2,2016-06-12 14:15:58,5,4,1
741009825962840064,immig,,13,,,2,2016-06-09 20:51:24,3,2,1
741009693548683264,immig,,13,12,,2,2016-06-09 20:50:52,4,,2
735995344425619456,lgbt,,13,4,,2,2016-05-27 00:45:38,3,2,1
735995251077287937,lgbt,,17,4,,2,2016-05-27 00:45:16,3,2,1
735608488555085824,guns,isis,12,7,,2,2016-05-25 23:08:25,4,,2
735214726624489472,guns,isis,13,,,2,2016-05-24 21:03:45,4,,2
733273365331447809,lgbt,,12,13,4,2,2016-05-19 12:29:28,4,,2
732992602534989824,lgbt,,12,13,4,2,2016-05-18 17:53:49,2,4,1
732965573890592768,lgbt,,12,13,4,2,2016-05-18 16:06:25,4,,2
732607409831743488,lgbt,,17,4,,2,2016-05-17 16:23:12,3,2,1
731199455777689600,lgbt,,17,4,,2,2016-05-13 19:08:29,3,2,1
727997938031419392,abort,,5,11,,2,2016-05-04 23:06:48,2,3,2
725041246486597632,abort,guns,17,,,2,2016-04-26 19:17:58,1,3,1
722491315003531264,isis,,16,,,2,2016-04-19 18:25:27,1,,2
722023778398691328,guns,lgbt,9,4,,2,2016-04-18 11:27:37,1,,2
720615728152489987,isis,,17,14,,2,2016-04-14 14:12:32,5,,1
720011003325452288,guns,,7,13,,2,2016-04-12 22:09:35,3,1,1
717495701974949891,isis,,14,,,2,2016-04-05 23:34:40,3,,1
717440238549934081,lgbt,,4,5,,2,2016-04-05 19:54:16,2,,2
715648442589118465,lgbt,,4,10,,2,2016-03-31 21:14:19,2,,1
714517451803901952,lgbt,,3,4,,2,2016-03-28 18:20:10,4,3,1
713118064775143426,lgbt,,4,10,5,2,2016-03-24 21:39:30,2,3,2
712697945011929092,aca,,17,5,,2,2016-03-23 17:50:06,3,,1
